source,destiny,category
5493541437,367741193,2
5493541437,2471541596,2
5493541437,2188228760,2
5493541437,261220095,2
5493541437,7926955821,3
5493541437,2427278127,3
5493541437,2231191519,3
5493541437,261200190,3
5493541437,7506905897,4
5493541437,2419819390,4
5493541437,261295822,4
5493541437,261201113,4
5493541437,2344153097,5
5493541437,543383174,5
5493541437,1895488623,5
5493541437,261142058,5
5493541437,5495505022,6
5493541437,3573102258,6
5493541437,261155544,6
5493541437,6784624568,6
5493541437,5492745708,7
5493541437,5498725904,7
5493541437,261149449,7
5493541437,261114644,7
2334185575,3672048320,1
2334185575,1309304255,1
2334185575,5492761333,1
2334185575,409738163,1
2334185575,1699189763,2
2334185575,7505717045,2
2334185575,5492865498,2
2334185575,537981841,2
2334185575,347572934,3
2334185575,7611939847,3
2334185575,1956495127,3
2334185575,261252985,3
2334185575,2419351675,4
2334185575,5493063217,4
2334185575,5493072589,4
2334185575,261339644,4
2334185575,2166683945,5
2334185575,2404067497,5
2334185575,8505404511,5
2334185575,8495102212,5
2334185575,2434316075,6
2334185575,5844599866,6
2334185575,2416732191,6
2334185575,7520833664,6
2334185575,8483047095,7
2334185575,261135973,7
2334185575,1313100756,7
2334185575,9309565937,7
365489195,308431243,1
365489195,5495334188,1
365489195,5493043079,1
365489195,365489223,1
365489195,1842180011,2
365489195,5225517334,2
365489195,4966117573,2
365489195,2143070716,2
365489195,369888201,3
365489195,5492823455,3
365489195,4499383936,3
365489195,9234166012,3
365489195,2184683103,4
365489195,5689449164,4
365489195,261147064,4
365489195,1764470740,4
365489195,4081947200,5
365489195,5420953545,5
365489195,8999768204,5
365489195,406157336,5
365489195,261207232,6
365489195,4620863790,6
365489195,29412098,6
365489195,5686357121,6
365489195,2401929245,7
365489195,7515614330,7
365489195,7022595065,7
365489195,2203712080,7
2077258482,9242098644,1
2077258482,2144878284,1
2077258482,2144878553,1
2077258482,9242229350,1
2077258482,6782460259,2
2077258482,305323054,2
2077258482,9242098668,2
2077258482,6776840752,2
2077258482,5498498792,3
2077258482,3260891829,3
2077258482,261200882,3
2077258482,9159483063,3
2077258482,5495430643,4
2077258482,1254610475,4
2077258482,1438403312,4
2077258482,409178831,4
2077258482,5496395568,5
2077258482,261226294,5
2077258482,5495519456,5
2077258482,2099948749,5
2077258482,261255881,6
2077258482,6969929678,6
2077258482,261223352,6
2077258482,5495577099,6
2077258482,2196337013,7
2077258482,5527985577,7
2077258482,5496181845,7
2077258482,2400927999,7
4602737657,8127877636,1
4602737657,2402902742,1
4602737657,2393951794,1
4602737657,5495577075,1
4602737657,5495440210,2
4602737657,3601353033,2
4602737657,368975382,2
4602737657,4108748526,2
4602737657,4026785199,3
4602737657,5496006943,3
4602737657,353783778,3
4602737657,4124534025,3
4602737657,26703423,4
4602737657,261118584,4
4602737657,2622756187,4
4602737657,2393935149,4
4602737657,2403734410,5
4602737657,366580536,5
4602737657,356958861,5
4602737657,5493057089,5
4602737657,1310852271,6
4602737657,367528857,6
4602737657,261198388,6
4602737657,261197486,6
4602737657,367536125,7
4602737657,5498535126,7
4602737657,250755918,7
4602737657,2437665355,7
5498172352,5778315903,1
5498172352,6776862601,1
5498172352,8260493515,1
5498172352,9242211666,1
5498172352,9166031489,2
5498172352,5493304659,2
5498172352,261262162,2
5498172352,261272280,2
5498172352,1641495255,3
5498172352,2295446912,3
5498172352,2178993801,3
5498172352,6416374482,3
5498172352,5495430642,4
5498172352,2542123238,4
5498172352,5496433170,4
5498172352,261165878,4
5498172352,306047302,5
5498172352,261141603,5
5498172352,261164794,5
5498172352,5062911330,5
5498172352,5493196707,6
5498172352,261235201,6
5498172352,4957753258,6
5498172352,261179322,6
5498172352,2200498175,7
5498172352,5495939908,7
5498172352,2363202664,7
5498172352,5496347080,7
261133878,261224574,1
261133878,1124472597,1
261133878,5496360431,1
261133878,5496376987,1
261133878,261139077,2
261133878,2271261033,2
261133878,845876543,2
261133878,2271261091,2
261133878,9310624337,3
261133878,5682637520,3
261133878,5495298468,3
261133878,261166485,3
261133878,5495544621,4
261133878,2393935048,4
261133878,3988744956,4
261133878,261227532,4
261133878,2402712149,5
261133878,5495436297,5
261133878,5493144458,5
261133878,8913686695,5
261133878,5276097020,6
261133878,5496000381,6
261133878,2168593289,6
261133878,261202002,6
261133878,2077360486,7
261133878,5493023713,7
261133878,2053727332,7
261133878,7400224865,7
2179102861,9242098567,1
2179102861,2183538561,1
2179102861,8274099864,1
2179102861,294179072,1
2179102861,2186461413,2
2179102861,2178993463,2
2179102861,261158078,2
2179102861,5495410820,2
2179102861,5495425727,3
2179102861,288990899,3
2179102861,288990084,3
2179102861,2053751334,3
2179102861,5495415361,4
2179102861,9159487319,4
2179102861,9056711404,4
2179102861,2184683246,4
2179102861,5495456881,5
2179102861,5496395600,5
2179102861,5495784376,5
2179102861,261159025,5
2179102861,1318980623,6
2179102861,261160311,6
2179102861,5496000390,6
2179102861,261196542,6
2179102861,2168593327,7
2179102861,6934256041,7
2179102861,7338927433,7
2179102861,5496170972,7
261271681,261336032,1
261271681,2373204819,1
261271681,5527890076,1
261271681,2386509131,1
261271681,261150070,2
261271681,261185773,2
261271681,2386574566,2
261271681,261204927,2
261271681,261114645,3
261271681,261149799,3
261271681,469191909,3
261271681,261136294,3
261271681,2012137840,4
261271681,5496051508,4
261271681,1869903399,4
261271681,365220486,4
261271681,7483583358,5
261271681,2418138349,5
261271681,368377563,5
261271681,6374948177,5
261271681,261271693,6
261271681,1953889900,6
261271681,261148929,6
261271681,261211636,6
261271681,5492885002,7
261271681,366645163,7
261271681,5493433510,7
261271681,7183202893,7
26794584,5495737469,1
26794584,1316160569,1
26794584,2330620062,1
26794584,2316615157,1
26794584,261132199,2
26794584,2199177438,2
26794584,8559200585,2
26794584,2404164450,2
26794584,305525917,3
26794584,2143302017,3
26794584,393554781,3
26794584,261270083,3
26794584,5493345120,4
26794584,5493159014,4
26794584,2196812810,4
26794584,260099649,4
26794584,2184683242,5
26794584,2439763437,5
26794584,261286521,5
26794584,263372613,5
26794584,369872370,6
26794584,2050370747,6
26794584,2195113888,6
26794584,3656037624,6
26794584,2186461364,7
26794584,5685848820,7
26794584,9236524696,7
26794584,315400697,7
8144826597,2378557104,1
8144826597,368387799,1
8144826597,7930816296,1
8144826597,6741739529,1
8144826597,2378557125,2
8144826597,5493394452,2
8144826597,261133172,2
8144826597,2427244870,2
8144826597,261220070,3
8144826597,261256671,3
8144826597,2378578367,3
8144826597,2427266732,3
8144826597,8628342539,4
8144826597,4925404038,4
8144826597,418515198,4
8144826597,2188228710,4
8144826597,2349114249,5
8144826597,7506001263,5
8144826597,7927742604,5
8144826597,7937282920,5
8144826597,5493243219,6
8144826597,2012761366,6
8144826597,5493593009,6
8144826597,2428179961,6
8144826597,3343150007,7
8144826597,2434533965,7
8144826597,5493316448,7
8144826597,418458953,7
267166529,5496321597,1
267166529,2229599339,1
267166529,267165870,1
267166529,2260923219,1
267166529,1467149961,2
267166529,1472561091,2
267166529,8128797050,2
267166529,1719825883,2
267166529,2206053470,3
267166529,2328702660,3
267166529,1318962769,3
267166529,1433066605,3
267166529,5225715085,4
267166529,1296625376,4
267166529,3256245775,4
267166529,7874586954,4
267166529,270406978,5
267166529,2077360447,5
267166529,5116850096,5
267166529,1536820543,5
267166529,2185494632,6
267166529,8049151091,6
267166529,5498165724,6
267166529,2504584231,6
267166529,2295446910,7
267166529,3863532999,7
267166529,365053589,7
267166529,2402573962,7
8520355501,365019877,1
8520355501,368002991,1
8520355501,7991539546,1
8520355501,406121401,1
8520355501,2189211175,2
8520355501,356956209,2
8520355501,261119867,2
8520355501,5493416635,2
8520355501,6993685342,3
8520355501,2276518380,3
8520355501,9252301916,3
8520355501,9239498230,3
8520355501,2470242844,4
8520355501,2470242877,4
8520355501,9332348636,4
8520355501,5924596028,4
8520355501,5685687476,5
8520355501,2211009073,5
8520355501,5689500872,5
8520355501,2404086457,5
8520355501,365043636,6
8520355501,2431739462,6
8520355501,261339802,6
8520355501,5493346185,6
8520355501,2404151904,7
8520355501,1343288672,7
8520355501,5493053996,7
8520355501,5493423057,7
8199080905,428892679,1
8199080905,5678654952,1
8199080905,9309565674,1
8199080905,7451080158,1
8199080905,9271211989,2
8199080905,262072494,2
8199080905,462010749,2
8199080905,7520847065,2
8199080905,8622703978,3
8199080905,353804439,3
8199080905,4035514315,3
8199080905,1841997045,3
8199080905,5926525549,4
8199080905,2404158377,4
8199080905,7933684064,4
8199080905,5676648486,4
8199080905,5689474124,5
8199080905,8807268234,5
8199080905,2388869526,5
8199080905,5493456478,5
8199080905,1789284662,6
8199080905,2379711085,6
8199080905,3324646548,6
8199080905,5316953915,6
8199080905,261158948,7
8199080905,2665268316,7
8199080905,6751184470,7
8199080905,5493043073,7
261328417,261267382,1
261328417,2052326692,1
261328417,3942819253,1
261328417,8626462725,1
261328417,2052322790,2
261328417,2052322777,2
261328417,261160379,2
261328417,8396492488,2
261328417,261245393,3
261328417,2059005505,3
261328417,267407936,3
261328417,6353355261,3
261328417,7902224279,4
261328417,261224604,4
261328417,5353666636,4
261328417,2061486042,4
261328417,2170742996,5
261328417,2174684268,5
261328417,1607674948,5
261328417,2053727317,5
261328417,261133938,6
261328417,9056711395,6
261328417,287220716,6
261328417,2168616091,6
261328417,2053727128,7
261328417,9165857535,7
261328417,261319567,7
261328417,2144893460,7
261174767,2386571117,1
261174767,365222513,1
261174767,8086741683,1
261174767,5495343262,1
261174767,2421238473,2
261174767,261291453,2
261174767,2421238421,2
261174767,2425852614,2
261174767,2373086262,3
261174767,261095377,3
261174767,261155592,3
261174767,261267505,3
261174767,5893214161,4
261174767,7645391280,4
261174767,2425989079,4
261174767,4618727508,4
261174767,5496368807,5
261174767,3615362256,5
261174767,261225934,5
261174767,6782476042,5
261174767,261336593,6
261174767,1929835333,6
261174767,261243925,6
261174767,2408214907,6
261174767,2392207435,7
261174767,7506963325,7
261174767,2614614795,7
261174767,2349078905,7
8511660016,2099948826,1
8511660016,5495434158,1
8511660016,261139146,1
8511660016,4332526894,1
8511660016,5495425609,2
8511660016,2186461364,2
8511660016,5495940324,2
8511660016,365061587,2
8511660016,2267857950,3
8511660016,315581946,3
8511660016,9236670914,3
8511660016,5495426107,3
8511660016,365212225,4
8511660016,261207214,4
8511660016,367776919,4
8511660016,6929544934,4
8511660016,696053037,5
8511660016,7505548660,5
8511660016,2163422522,5
8511660016,261207107,5
8511660016,2142141919,6
8511660016,1991202569,6
8511660016,366580544,6
8511660016,5493239937,6
8511660016,5074599486,7
8511660016,261134300,7
8511660016,2325123008,7
8511660016,261140924,7
2398791995,365213068,1
2398791995,2930555469,1
2398791995,5495969439,1
2398791995,365213055,1
2398791995,5498401936,2
2398791995,2178993729,2
2398791995,1437938432,2
2398791995,261207236,2
2398791995,1255597671,3
2398791995,306085157,3
2398791995,9297379951,3
2398791995,365281665,3
2398791995,262158977,4
2398791995,9194600680,4
2398791995,2185533552,4
2398791995,7292247201,4
2398791995,1513469854,5
2398791995,1343286968,5
2398791995,2244545671,5
2398791995,2244545689,5
2398791995,6355377989,6
2398791995,8822704536,6
2398791995,367756357,6
2398791995,365054350,6
2398791995,4108993934,7
2398791995,7326138069,7
2398791995,1886580306,7
2398791995,2174736616,7
418158481,5492688672,1
418158481,1987959641,1
418158481,2189210946,1
418158481,9223647369,1
418158481,7515614509,2
418158481,7512746346,2
418158481,2166681656,2
418158481,9219068962,2
418158481,2166683911,3
418158481,365020029,3
418158481,2200711267,3
418158481,6774908216,3
418158481,2276126714,4
418158481,2172882430,4
418158481,9318936101,4
418158481,2440008948,4
418158481,8879404365,5
418158481,8772576716,5
418158481,5290728277,5
418158481,5493273538,5
418158481,2393970584,6
418158481,4060069806,6
418158481,7188403667,6
418158481,261230292,6
418158481,5493532357,7
418158481,4606976506,7
418158481,6751118485,7
418158481,261163037,7
5801272706,709546864,1
5801272706,5492736464,1
5801272706,6786047568,1
5801272706,2286577040,1
5801272706,2282204658,2
5801272706,2282204609,2
5801272706,2278975879,2
5801272706,6777020233,2
5801272706,7613901691,3
5801272706,9208674025,3
5801272706,2419843705,3
5801272706,349882502,3
5801272706,5493532221,4
5801272706,26098016,4
5801272706,261131967,4
5801272706,5493212343,4
5801272706,9184165823,5
5801272706,9184165959,5
5801272706,7933684031,5
5801272706,5491124833,5
5801272706,9228445850,6
5801272706,2200556521,6
5801272706,2426909315,6
5801272706,2131574523,6
5801272706,7515614464,7
5801272706,367740040,7
5801272706,9309565860,7
5801272706,7017083831,7
2278975865,2279013876,1
2278975865,7933306801,1
2278975865,2279013873,1
2278975865,5893159814,1
2278975865,5493392425,2
2278975865,261149474,2
2278975865,3672074698,2
2278975865,2388869588,2
2278975865,2416732159,3
2278975865,349901085,3
2278975865,2405447316,3
2278975865,5492722625,3
2278975865,1894138891,4
2278975865,4226840074,4
2278975865,1309434560,4
2278975865,2396791082,4
2278975865,1107013941,5
2278975865,9273226438,5
2278975865,1324358140,5
2278975865,2393970379,5
2278975865,3617975922,6
2278975865,261163533,6
2278975865,5892613808,6
2278975865,4626850461,6
2278975865,6508503720,7
2278975865,2440002513,7
2278975865,1310958572,7
2278975865,9007520446,7
8553102254,261127184,1
8553102254,261127188,1
8553102254,2837274315,1
8553102254,7625325686,1
8553102254,7624387112,2
8553102254,8553102263,2
8553102254,1953650139,2
8553102254,368387714,2
8553102254,2838780304,3
8553102254,5495805419,3
8553102254,5369336376,3
8553102254,261294341,3
8553102254,2383807830,4
8553102254,2427056326,4
8553102254,261184618,4
8553102254,2427056328,4
8553102254,261117979,5
8553102254,2427232632,5
8553102254,261101051,5
8553102254,5493394452,5
8553102254,29145417,6
8553102254,8387614321,6
8553102254,2416651563,6
8553102254,261209268,6
8553102254,8166692616,7
8553102254,5493534708,7
8553102254,5496051493,7
8553102254,6784518190,7
2188200332,261303830,1
2188200332,367730821,1
2188200332,2427040460,1
2188200332,261216461,1
2188200332,261169886,2
2188200332,7257234820,2
2188200332,6530467053,2
2188200332,5493480436,2
2188200332,2188243511,3
2188200332,2373064940,3
2188200332,261150082,3
2188200332,2352805680,3
2188200332,2353905589,4
2188200332,2408970744,4
2188200332,261256685,4
2188200332,2386544125,4
2188200332,2416732126,5
2188200332,2434533991,5
2188200332,6741739533,5
2188200332,2473617181,5
2188200332,261256428,6
2188200332,9345003350,6
2188200332,261197733,6
2188200332,5781365462,6
2188200332,2426852369,7
2188200332,2426852397,7
2188200332,4626636995,7
2188200332,6782381836,7
261281726,1952382994,1
261281726,1952447952,1
261281726,1952395568,1
261281726,1952447887,1
261281726,5533349862,2
261281726,5530831602,2
261281726,261194720,2
261281726,365231678,2
261281726,261130606,3
261281726,1951952201,3
261281726,261142149,3
261281726,261169936,3
261281726,8251321531,4
261281726,5533469893,4
261281726,391334708,4
261281726,261222176,4
261281726,261220118,5
261281726,261192293,5
261281726,261204867,5
261281726,261287952,5
261281726,6782339502,6
261281726,2478100620,6
261281726,2237613953,6
261281726,3195134850,6
261281726,2425237998,7
261281726,1973119553,7
261281726,469191885,7
261281726,366645163,7
4408699853,2274489581,1
4408699853,9309565637,1
4408699853,262174944,1
4408699853,2768679036,1
4408699853,258022762,2
4408699853,3217040271,2
4408699853,1619646463,2
4408699853,7680819171,2
4408699853,3627419060,3
4408699853,9184165961,3
4408699853,8625778915,3
4408699853,8607485412,3
4408699853,7760003029,4
4408699853,2404158377,4
4408699853,2281926015,4
4408699853,2204462580,4
4408699853,2343048165,5
4408699853,1699189706,5
4408699853,258964755,5
4408699853,3601261639,5
4408699853,2518169571,6
4408699853,409738183,6
4408699853,5493064225,6
4408699853,2401539936,6
4408699853,35034250,7
4408699853,9279000882,7
4408699853,259381324,7
4408699853,1974971497,7
8709706406,2144919872,1
8709706406,367776857,1
8709706406,261115421,1
8709706406,261165862,1
8709706406,2144893476,2
8709706406,1640173542,2
8709706406,2186461265,2
8709706406,1640173463,2
8709706406,5006808326,3
8709706406,8000487134,3
8709706406,261211821,3
8709706406,2295446978,3
8709706406,5114386465,4
8709706406,2266603035,4
8709706406,261147350,4
8709706406,8387028889,4
8709706406,2184958828,5
8709706406,2180438976,5
8709706406,9236660501,5
8709706406,7559586380,5
8709706406,2469322477,6
8709706406,5495968608,6
8709706406,5778446153,6
8709706406,6997999301,6
8709706406,8387115904,7
8709706406,369888194,7
8709706406,2393667766,7
8709706406,1831442004,7
6939664318,1052680769,1
6939664318,8588810286,1
6939664318,8588835653,1
6939664318,8591313110,1
6939664318,2812430205,2
6939664318,7022754641,2
6939664318,6405424706,2
6939664318,7025421839,2
6939664318,8487685671,3
6939664318,7137152269,3
6939664318,5656713255,3
6939664318,5678318358,3
6939664318,3599290756,4
6939664318,5689370377,4
6939664318,8232235689,4
6939664318,7272060641,4
6939664318,7512371341,5
6939664318,7071429832,5
6939664318,3338544206,5
6939664318,9184166002,5
6939664318,369880985,6
6939664318,9018877287,6
6939664318,2404057198,6
6939664318,8462844767,6
6939664318,9233058465,7
6939664318,5492829136,7
6939664318,3672074689,7
6939664318,2388869571,7
5691663315,8999768157,1
5691663315,5712410959,1
5691663315,6093478457,1
5691663315,8999407989,1
5691663315,8495194973,2
5691663315,5455415482,2
5691663315,5572861259,2
5691663315,261147578,2
5691663315,5691009620,3
5691663315,4100010501,3
5691663315,7520847086,3
5691663315,5493211323,3
5691663315,7512371209,4
5691663315,4226922981,4
5691663315,5911814643,4
5691663315,8105833679,4
5691663315,5492710799,5
5691663315,309802308,5
5691663315,5493385400,5
5691663315,369879175,5
5691663315,261221552,6
5691663315,2345134744,6
5691663315,2471529327,6
5691663315,9301602171,6
5691663315,9279000951,7
5691663315,1446667795,7
5691663315,2212509699,7
5691663315,8559098531,7
369882204,261305959,1
369882204,261136475,1
369882204,6776759376,1
369882204,2424170597,1
369882204,7506252581,2
369882204,8392886501,2
369882204,5492766122,2
369882204,261264601,2
369882204,408447508,3
369882204,2519508355,3
369882204,2240740703,3
369882204,7162319185,3
369882204,7018237103,4
369882204,6955522668,4
369882204,5493262204,4
369882204,4121470309,4
369882204,5691009567,5
369882204,2204462533,5
369882204,5493087183,5
369882204,1536820691,5
369882204,7342383963,6
369882204,462010756,6
369882204,5931308570,6
369882204,2004538904,6
369882204,5853167944,7
369882204,1406181228,7
369882204,2185494619,7
369882204,5493354123,7
1640173968,1053666655,1
1640173968,409184649,1
1640173968,1853730456,1
1640173968,1640172766,1
1640173968,261149045,2
1640173968,2393934760,2
1640173968,2186461335,2
1640173968,367776761,2
1640173968,5496360429,3
1640173968,2393934930,3
1640173968,5495771205,3
1640173968,2144893479,3
1640173968,9159487320,4
1640173968,1673397823,4
1640173968,5493313332,4
1640173968,5493313020,4
1640173968,5683503897,5
1640173968,9297379978,5
1640173968,5492809769,5
1640173968,409178838,5
1640173968,2114814588,6
1640173968,261123554,6
1640173968,4989216424,6
1640173968,261262073,6
1640173968,365005186,7
1640173968,365212226,7
1640173968,2465508946,7
1640173968,1438096333,7
5685363561,6086275488,1
5685363561,4618652996,1
5685363561,2469322478,1
5685363561,7505576987,1
5685363561,5680555450,2
5685363561,368016153,2
5685363561,261146928,2
5685363561,261193478,2
5685363561,261119875,3
5685363561,4108979093,3
5685363561,2393951889,3
5685363561,2402730790,3
5685363561,5530112022,4
5685363561,5496360434,4
5685363561,5493171024,4
5685363561,409194533,4
5685363561,5493251970,5
5685363561,6050602370,5
5685363561,2401855266,5
5685363561,8993882833,5
5685363561,1640110577,6
5685363561,2439202525,6
5685363561,261209280,6
5685363561,9236706373,6
5685363561,263370971,7
5685363561,2059120751,7
5685363561,1310958881,7
5685363561,2144878290,7
270720590,1985528851,1
270720590,386826786,1
270720590,3162342857,1
270720590,1678146278,1
270720590,261270977,2
270720590,7128030782,2
270720590,5394546314,2
270720590,9074967505,2
270720590,27729740,3
270720590,7682812550,3
270720590,367787803,3
270720590,1685299135,3
270720590,5533419099,4
270720590,5495577996,4
270720590,7928199634,4
270720590,2418106209,4
270720590,2410191461,5
270720590,7682812141,5
270720590,6039191740,5
270720590,2380169930,5
270720590,2419970077,6
270720590,2336660633,6
270720590,1900237045,6
270720590,4332992897,6
270720590,5493603123,7
270720590,5492793821,7
270720590,5492793825,7
270720590,2424209353,7
2264169274,2425190150,1
2264169274,2393989963,1
2264169274,2425289496,1
2264169274,2425237976,1
2264169274,2480651741,2
2264169274,261184459,2
2264169274,8251571990,2
2264169274,2192313861,2
2264169274,261225241,3
2264169274,5595728131,3
2264169274,4602437148,3
2264169274,2388588646,3
2264169274,2394007241,4
2264169274,2215303169,4
2264169274,2413873406,4
2264169274,261114807,4
2264169274,5530931630,5
2264169274,261290277,5
2264169274,2488661266,5
2264169274,2488661278,5
2264169274,2235710776,6
2264169274,2249504815,6
2264169274,2488870999,6
2264169274,261276598,6
2264169274,8251278102,7
2264169274,7182760491,7
2264169274,4151778793,7
2264169274,261162987,7
9309565705,7512746324,1
9309565705,9309565731,1
9309565705,4587906247,1
9309565705,261143284,1
9309565705,1642546802,2
9309565705,7520833624,2
9309565705,6993685122,2
9309565705,5689560062,2
9309565705,258292946,3
9309565705,5493314421,3
9309565705,8502213987,3
9309565705,1613640700,3
9309565705,261154463,4
9309565705,1468342226,4
9309565705,5689513362,4
9309565705,2645070101,4
9309565705,2210424705,5
9309565705,26793983,5
9309565705,6841553387,5
9309565705,9166160826,5
9309565705,3239038845,6
9309565705,369881852,6
9309565705,408476644,6
9309565705,9219412060,6
9309565705,406156997,7
9309565705,2393970576,7
9309565705,5353767352,7
9309565705,1315697906,7
1731729549,1959708793,1
1731729549,261308807,1
1731729549,2390123828,1
1731729549,8644255934,1
1731729549,1562399234,2
1731729549,414164877,2
1731729549,2406355920,2
1731729549,2269161719,2
1731729549,9074967569,3
1731729549,8551854092,3
1731729549,3631594929,3
1731729549,5397144701,3
1731729549,9258025143,4
1731729549,1937474135,4
1731729549,3503239548,4
1731729549,5492829088,4
1731729549,3694597896,5
1731729549,2421208941,5
1731729549,2404151902,5
1731729549,2418106205,5
1731729549,261200170,6
1731729549,351013090,6
1731729549,1699135229,6
1731729549,9184165864,6
1731729549,261210560,7
1731729549,365222036,7
1731729549,5496021821,7
1731729549,7193692419,7
7165503762,8105833673,1
7165503762,5492705688,1
7165503762,4403665401,1
7165503762,7520847078,1
7165503762,5656713278,2
7165503762,5632839984,2
7165503762,1668489145,2
7165503762,7512746478,2
7165503762,7413137144,3
7165503762,406121314,3
7165503762,740243448,3
7165503762,2276126700,3
7165503762,8999768205,4
7165503762,2294329074,4
7165503762,263351673,4
7165503762,6089082366,4
7165503762,5492727034,5
7165503762,5493270428,5
7165503762,5492688774,5
7165503762,8628176938,5
7165503762,5893159828,6
7165503762,5492877890,6
7165503762,261207100,6
7165503762,2462932104,6
7165503762,2400928055,7
7165503762,5847490190,7
7165503762,2243157834,7
7165503762,7505797964,7
2336581525,261262372,1
2336581525,261089554,1
2336581525,2336611298,1
2336581525,5493591083,1
2336581525,2412328368,2
2336581525,2408303740,2
2336581525,5495861289,2
2336581525,261223103,2
2336581525,2276241664,3
2336581525,2267984660,3
2336581525,2276241698,3
2336581525,9239398378,3
2336581525,2425871388,4
2336581525,5493625256,4
2336581525,2372770756,4
2336581525,4226123691,4
2336581525,2481313833,5
2336581525,5532967815,5
2336581525,261219251,5
2336581525,2174728657,5
2336581525,5495407178,6
2336581525,261174955,6
2336581525,1396149221,6
2336581525,9074936967,6
2336581525,261136263,7
2336581525,261258386,7
2336581525,469192083,7
2336581525,261297779,7
2052502256,8644090690,1
2052502256,4055955993,1
2052502256,261202833,1
2052502256,261211659,1
2052502256,8626462721,2
2052502256,4055937031,2
2052502256,261349333,2
2052502256,261267384,2
2052502256,8822704468,3
2052502256,261133906,3
2052502256,261316973,3
2052502256,261140805,3
2052502256,6997567945,4
2052502256,4069526569,4
2052502256,9056711391,4
2052502256,6997999293,4
2052502256,9297377519,5
2052502256,1647996820,5
2052502256,9297377526,5
2052502256,261128150,5
2052502256,1124244979,6
2052502256,261195747,6
2052502256,261268724,6
2052502256,261202015,6
2052502256,367529657,7
2052502256,4616993709,7
2052502256,4607060870,7
2052502256,1641495403,7
269448542,3572913703,1
269448542,8502214030,1
269448542,5650358090,1
269448542,9332348671,1
269448542,9332235783,2
269448542,8582060405,2
269448542,5686356986,2
269448542,8849080246,2
269448542,5643715769,3
269448542,7157181967,3
269448542,8607502843,3
269448542,4226924626,3
269448542,369880934,4
269448542,7619475804,4
269448542,4226922987,4
269448542,5492705665,4
269448542,261162211,5
