source,destiny,category
4904274504,6350384049,7
4904274504,4416003364,7
6331838327,4184888029,1
6331838327,4941849245,1
6331838327,4941850332,1
6331838327,259084309,1
6331838327,6376161275,2
6331838327,1241673262,2
6331838327,258964516,2
6331838327,6331214151,2
6331838327,4124474163,3
6331838327,5840630959,3
6331838327,5443436469,3
6331838327,6332149833,3
6331838327,5435466332,4
6331838327,65290227,4
6331838327,65312265,4
6331838327,65325347,4
6331838327,6201193237,5
6331838327,5433624532,5
6331838327,8436211487,5
6331838327,5429899918,5
6331838327,8220957096,6
6331838327,8373292300,6
6331838327,5287186931,6
6331838327,5271625253,6
6331838327,6355820247,7
6331838327,7231494931,7
6331838327,8417178557,7
6331838327,5432250155,7
300726889,2961623556,1
300726889,65283457,1
300726889,5424774889,1
300726889,8452202119,1
300726889,65370947,2
300726889,65336833,2
300726889,5545661539,2
300726889,1729249112,2
300726889,7148018438,3
300726889,2179217065,3
300726889,258758535,3
300726889,5287186190,3
300726889,3515736314,4
300726889,65310074,4
300726889,6590059629,4
300726889,4969806768,4
300726889,3344714434,5
300726889,4955815868,5
300726889,2800114038,5
300726889,420508886,5
300726889,2069658613,6
300726889,4763953729,6
300726889,65319805,6
300726889,4941620870,6
300726889,8841214007,7
300726889,2453690315,7
300726889,6940438856,7
300726889,633145467,7
65376337,7935986166,1
65376337,8262971270,1
65376337,6910272812,1
65376337,6350552354,1
65376337,5437461599,2
65376337,5442633585,2
65376337,8385447684,2
65376337,5432252653,2
65376337,4759501706,3
65376337,6501495867,3
65376337,2236830582,3
65376337,4757430256,3
65376337,65294693,4
65376337,6925503738,4
65376337,6592309820,4
65376337,4008988338,4
65376337,7209260205,5
65376337,828418062,5
65376337,8654098292,5
65376337,6358846899,5
65376337,5443150559,6
65376337,8140926634,6
65376337,6581072276,6
65376337,6635911580,6
65376337,65325125,7
65376337,258973945,7
65376337,1229920746,7
65376337,555139584,7
65318549,1196703170,1
65318549,65287766,1
65318549,6356743362,1
65318549,3830540898,1
65318549,65324764,2
65318549,5443018521,2
65318549,7124867408,2
65318549,1707875243,2
65318549,4073064096,3
65318549,6357270680,3
65318549,6352716090,3
65318549,6353342924,3
65318549,2179309357,4
65318549,3716475845,4
65318549,3716495463,4
65318549,554160560,4
65318549,65362742,5
65318549,8369828515,5
65318549,65346844,5
65318549,65296333,5
65318549,3491763080,6
65318549,8433575258,6
65318549,6744812959,6
65318549,8366206814,6
65318549,1636827304,7
65318549,5295132046,7
65318549,4883856615,7
65318549,8554189339,7
65304017,7209002724,1
65304017,7228114375,1
65304017,7233764905,1
65304017,7234287228,1
65304017,6250503212,2
65304017,5437055102,2
65304017,65293743,2
65304017,5301263700,2
65304017,65310195,3
65304017,65362987,3
65304017,6863371221,3
65304017,65333361,3
65304017,8936295802,4
65304017,2254028781,4
65304017,65292030,4
65304017,65293480,4
65304017,65360444,5
65304017,7145852245,5
65304017,1997777424,5
65304017,315712074,5
65304017,6350552375,6
65304017,65305008,6
65304017,4614834282,6
65304017,65362365,6
65304017,3716532311,7
65304017,65344366,7
65304017,1211585376,7
65304017,65309428,7
313890569,4062434370,1
313890569,2630856835,1
313890569,65319506,1
313890569,65362333,1
313890569,3752555250,2
313890569,6355820320,2
313890569,633119994,2
313890569,65295538,2
313890569,8075871604,3
313890569,4505729219,3
313890569,3752554924,3
313890569,6357448204,3
313890569,65315955,4
313890569,65326089,4
313890569,6353342947,4
313890569,6353362234,4
313890569,65322568,5
313890569,65314673,5
313890569,65304508,5
313890569,8419914468,5
313890569,4336288615,6
313890569,65323735,6
313890569,3714586933,6
313890569,7155489961,6
313890569,8436229133,7
313890569,4784127948,7
313890569,5437182870,7
313890569,65364687,7
8433575303,2799956923,1
8433575303,8436023527,1
8433575303,65296334,1
8433575303,8373292310,1
8433575303,8416545246,2
8433575303,5437876966,2
8433575303,8276472248,2
8433575303,65323822,2
8433575303,6346560106,3
8433575303,4183593382,3
8433575303,4900797611,3
8433575303,65308478,3
8433575303,6483159794,4
8433575303,7233543553,4
8433575303,4911186284,4
8433575303,65333779,4
8433575303,8871027576,5
8433575303,6358837168,5
8433575303,3924197912,5
8433575303,6925011617,5
8433575303,6357367973,6
8433575303,1241673235,6
8433575303,277632379,6
8433575303,65308653,6
8433575303,615144395,7
8433575303,4785407891,7
8433575303,6618055667,7
8433575303,65307897,7
260190664,6346554854,1
260190664,65289209,1
260190664,6346554843,1
260190664,7455967492,1
260190664,259407877,2
260190664,65323586,2
260190664,5443374298,2
260190664,6346197595,2
260190664,6355595328,3
260190664,4357170828,3
260190664,65291149,3
260190664,5296831838,3
260190664,6357368415,4
260190664,8756627339,4
260190664,6840974046,4
260190664,6336760040,4
260190664,5435466205,5
260190664,1243846524,5
260190664,6355820440,5
260190664,276546674,5
260190664,7496530954,6
260190664,6611210207,6
260190664,6375094239,6
260190664,258912480,6
260190664,65333938,7
260190664,6424607697,7
260190664,4034126940,7
260190664,7949035905,7
4703074655,2817186634,1
4703074655,4759501823,1
4703074655,2701129548,1
4703074655,5723176761,1
4703074655,6743297732,2
4703074655,4008988309,2
4703074655,65326789,2
4703074655,7231700330,2
4703074655,4352394509,3
4703074655,8359101132,3
4703074655,8238779753,3
4703074655,6744826038,3
4703074655,5363222895,4
4703074655,8416834031,4
4703074655,7209252658,4
4703074655,2304626360,4
4703074655,8982336113,5
4703074655,65328773,5
4703074655,2282789028,5
4703074655,4202269061,5
4703074655,360873205,6
4703074655,65310623,6
4703074655,2679897695,6
4703074655,317353117,6
4703074655,3645339991,7
4703074655,6381111160,7
4703074655,1714229676,7
4703074655,65340931,7
8089926004,528142975,1
8089926004,274466117,1
8089926004,1511339732,1
8089926004,1472979895,1
8089926004,2179344035,2
8089926004,4025717837,2
8089926004,6839078136,2
8089926004,8424139257,2
8089926004,8436023552,3
8089926004,7761315567,3
8089926004,4015833309,3
8089926004,5433307448,3
8089926004,6356884354,4
8089926004,3283286990,4
8089926004,65318037,4
8089926004,65327276,4
8089926004,7237422695,5
8089926004,6965048965,5
8089926004,1564279883,5
8089926004,6348551500,5
8089926004,2638978411,6
8089926004,5837511849,6
8089926004,8069941014,6
8089926004,3449165724,6
8089926004,65313663,7
8089926004,6391402637,7
8089926004,65324427,7
8089926004,4272360713,7
65330923,7231525052,1
65330923,7231323824,1
65330923,7233659723,1
65330923,6910444985,1
65330923,3719584370,2
65330923,1067998786,2
65330923,4759501716,2
65330923,7234051769,2
65330923,65329978,3
65330923,65319990,3
65330923,5287385339,3
65330923,6769373147,3
65330923,5435465948,4
65330923,5437876944,4
65330923,5428824717,4
65330923,8451935622,4
65330923,8365944282,5
65330923,65287678,5
65330923,7025569993,5
65330923,8982550561,5
65330923,343576165,6
65330923,5731583759,6
65330923,5474998428,6
65330923,4350171059,6
65330923,65325816,7
65330923,6443839797,7
65330923,3066641482,7
65330923,6381005369,7
65350138,8893626628,1
65350138,3454073835,1
65350138,369181099,1
65350138,65282392,1
65350138,5432252632,2
65350138,369183323,2
65350138,4207308925,2
65350138,8509078742,2
65350138,65295383,3
65350138,65291756,3
65350138,65297403,3
65350138,258956665,3
65350138,3713979494,4
65350138,309033124,4
65350138,5433307519,4
65350138,7838519296,4
65350138,6338421016,5
65350138,6353186869,5
65350138,2329540044,5
65350138,6945774659,5
65350138,6338755534,6
65350138,6338755831,6
65350138,1993085333,6
65350138,6250503092,6
65350138,7047807980,7
65350138,4183593232,7
65350138,65300073,7
65350138,65286184,7
5433624624,8379044262,1
5433624624,5433624477,1
5433624624,8379044203,1
5433624624,8379044164,1
5433624624,6935489229,2
5433624624,65336308,2
5433624624,371240045,2
5433624624,65309836,2
5433624624,4763953370,3
5433624624,8417178434,3
5433624624,3516015804,3
5433624624,8554189341,3
5433624624,65320193,4
5433624624,1582797204,4
5433624624,8984667360,4
5433624624,1211594135,4
5433624624,1563110114,5
5433624624,65343196,5
5433624624,1142601042,5
5433624624,65296794,5
5433624624,4367116066,6
5433624624,601346047,6
5433624624,65349513,6
5433624624,7092534060,6
5433624624,6358843404,7
5433624624,65337515,7
5433624624,2666294043,7
5433624624,65328485,7
4505729198,6357274187,1
4505729198,4505729070,1
4505729198,6358837162,1
4505729198,4962220207,1
4505729198,6356983017,2
4505729198,6356740360,2
4505729198,65330313,2
4505729198,2517373206,2
4505729198,5439639154,3
4505729198,65339073,3
4505729198,65316083,3
4505729198,5261380323,3
4505729198,358160970,4
4505729198,6353341475,4
4505729198,4025717627,4
4505729198,65305004,4
4505729198,3951079718,5
4505729198,4895842662,5
4505729198,4828619094,5
4505729198,267126562,5
4505729198,65308506,6
4505729198,8365851315,6
4505729198,65291787,6
4505729198,4763953723,6
4505729198,4911186289,7
4505729198,6339000571,7
4505729198,65323839,7
4505729198,2567080377,7
6201193218,6201616800,1
6201193218,322653582,1
6201193218,65290733,1
6201193218,6202275682,1
6201193218,65299293,2
6201193218,7231121772,2
6201193218,7209002714,2
6201193218,6319217967,2
6201193218,6925558088,3
6201193218,4759501720,3
6201193218,7231494927,3
6201193218,6514737726,3
6201193218,420514907,4
6201193218,6326295008,4
6201193218,65317170,4
6201193218,8889608996,4
6201193218,7983602004,5
6201193218,65334829,5
6201193218,65336607,5
6201193218,8982336087,5
6201193218,65346844,6
6201193218,65351939,6
6201193218,6346560020,6
6201193218,8248642038,6
6201193218,2320396539,7
6201193218,65307584,7
6201193218,6592309818,7
6201193218,65351073,7
4941850086,1241673447,1
4941850086,4155016905,1
4941850086,65366351,1
4941850086,4941850237,1
4941850086,8515641414,2
4941850086,6503104130,2
4941850086,6331214151,2
4941850086,6329857796,2
4941850086,6469349533,3
4941850086,8982474153,3
4941850086,1119685716,3
4941850086,65301749,3
4941850086,65298398,4
4941850086,65298314,4
4941850086,4177860396,4
4941850086,258968242,4
4941850086,258929532,5
4941850086,5429618376,5
4941850086,5839244979,5
4941850086,6329652897,5
4941850086,65362775,6
4941850086,1419794106,6
4941850086,7209510884,6
4941850086,6180237529,6
4941850086,2179216906,7
4941850086,65360365,7
4941850086,65332297,7
4941850086,7234248909,7
1583149986,258912597,1
1583149986,346514020,1
1583149986,6353362234,1
1583149986,440853800,1
1583149986,4034372261,2
1583149986,3768256194,2
1583149986,65310662,2
1583149986,4420101148,2
1583149986,8416834022,3
1583149986,1211324558,3
1583149986,6356891327,3
1583149986,5441051874,3
1583149986,8358989361,4
1583149986,702385993,4
1583149986,4962220426,4
1583149986,65353303,4
1583149986,3526781502,5
1583149986,1148372890,5
1583149986,65285698,5
1583149986,6910272814,5
1583149986,5429032471,6
1583149986,6961391186,6
1583149986,65335444,6
1583149986,3741990630,6
1583149986,338897342,7
1583149986,4550655404,7
1583149986,6336753757,7
1583149986,65288759,7
274472011,8238779807,1
274472011,1511324892,1
274472011,4783986966,1
274472011,5437470425,1
274472011,4023117011,2
274472011,65288747,2
274472011,2179309491,2
274472011,65327910,2
274472011,6352715383,3
274472011,6164902219,3
274472011,65280780,3
274472011,65314112,3
274472011,65306853,4
274472011,3722628270,4
274472011,5443436478,4
274472011,275845604,4
274472011,310979405,5
274472011,65284458,5
274472011,8419914440,5
274472011,3834699449,5
274472011,65340970,6
274472011,890045140,6
274472011,2641796612,6
274472011,4019097020,6
274472011,1205459592,7
274472011,260194406,7
274472011,65290098,7
274472011,554163580,7
8416545245,8446523356,1
8416545245,6670094133,1
8416545245,5284985705,1
8416545245,8379044178,1
8416545245,6489874807,2
8416545245,7025572161,2
8416545245,5613281306,2
8416545245,65309810,2
8416545245,65318067,3
8416545245,4025608003,3
8416545245,5440881181,3
8416545245,7231522383,3
8416545245,7209438675,4
8416545245,6329652608,4
8416545245,4012290651,4
8416545245,4911186262,4
8416545245,6421651913,5
8416545245,6353186545,5
8416545245,293822375,5
8416545245,4911157043,5
8416545245,65336409,6
8416545245,1564435027,6
8416545245,65341905,6
8416545245,4367116072,6
8416545245,4702555326,7
8416545245,318304455,7
8416545245,6353362544,7
8416545245,65349432,7
4417156861,65352293,1
4417156861,2179217007,1
4417156861,6350383246,1
4417156861,1471862218,1
4417156861,65297725,2
4417156861,5433624648,2
4417156861,6743297725,2
4417156861,4783986931,2
4417156861,313663876,3
4417156861,8430559652,3
4417156861,5433789646,3
4417156861,258475645,3
4417156861,7240837052,4
4417156861,6353453668,4
4417156861,65292186,4
4417156861,65324769,4
4417156861,5837511850,5
4417156861,315091209,5
4417156861,4177860969,5
4417156861,4420101166,5
4417156861,1723739057,6
4417156861,7233543522,6
4417156861,4272360700,6
4417156861,590857888,6
4417156861,267130382,7
4417156861,6384355834,7
4417156861,313263546,7
4417156861,4019009268,7
7234098522,65332853,1
7234098522,330592744,1
7234098522,5427170050,1
7234098522,8722216838,1
7234098522,1193434833,2
7234098522,65337412,2
7234098522,7209260290,2
7234098522,7231541070,2
7234098522,5841552073,3
7234098522,7231450025,3
7234098522,4402491118,3
7234098522,8414361195,3
7234098522,590986678,4
7234098522,4770316777,4
7234098522,6329856047,4
7234098522,6945719036,4
7234098522,263424029,5
7234098522,4183593005,5
7234098522,1276562688,5
7234098522,8509078776,5
7234098522,65282339,6
7234098522,6331566636,6
7234098522,4911186285,6
7234098522,3454073866,6
7234098522,529120205,7
7234098522,8089925962,7
7234098522,260494531,7
7234098522,4417241390,7
65299833,6503104135,1
65299833,65291384,1
65299833,65291043,1
65299833,6332106797,1
65299833,65360594,2
65299833,6331838245,2
65299833,4184781760,2
65299833,65328130,2
65299833,65322913,3
65299833,5443322839,3
65299833,65322285,3
65299833,4087559511,3
65299833,8022092187,4
65299833,7111663165,4
65299833,1677788986,4
65299833,2282789012,4
65299833,4124474163,5
65299833,1659523874,5
65299833,5438253767,5
65299833,6336978486,5
65299833,7240842230,6
65299833,302447962,6
65299833,65351167,6
65299833,65303314,6
65299833,1419794077,7
65299833,258755839,7
65299833,4905315132,7
65299833,65314207,7
367073488,8451935626,1
367073488,3454073870,1
367073488,4731768928,1
367073488,4351880450,1
367073488,5330072098,2
367073488,613311838,2
367073488,275845034,2
367073488,258669246,2
367073488,5040162081,3
367073488,65328209,3
367073488,3314954624,3
367073488,2700230873,3
367073488,4406692082,4
367073488,8221373350,4
367073488,8568368234,4
367073488,7233579908,4
367073488,8436004802,5
367073488,7233777902,5
367073488,8811680762,5
367073488,5354331183,5
367073488,65303500,6
367073488,6932316482,6
367073488,65312250,6
367073488,5443374292,6
367073488,2992158528,7
367073488,266910523,7
367073488,8419911168,7
367073488,4147953808,7
65310645,6356892286,1
65310645,6582483603,1
65310645,65316090,1
65310645,6356892010,1
65310645,3509562383,2
65310645,65293968,2
65310645,3633164850,2
65310645,6902779330,2
65310645,5536999202,3
65310645,318255543,3
65310645,8958685850,3
65310645,1402389040,3
65310645,6961391237,4
65310645,1607089625,4
65310645,65292174,4
65310645,4567774342,4
65310645,7415581879,5
65310645,5716604709,5
65310645,8416791545,5
65310645,994295952,5
65310645,7246502221,6
65310645,65316577,6
65310645,7185207591,6
65310645,65290703,6
65310645,4272342475,7
65310645,2819579951,7
65310645,5352470004,7
65310645,65360643,7
65310820,6336760074,1
65310820,7185188830,1
65310820,7756672089,1
65310820,1840602955,1
65310820,2265957510,2
65310820,8395261045,2
65310820,8982343386,2
65310820,65301220,2
65310820,65337003,3
65310820,344390874,3
65310820,4691974383,3
65310820,65354423,3
65310820,300459969,4
65310820,3875034097,4
65310820,65297527,4
65310820,3787025393,4
65310820,2643102880,5
65310820,833665804,5
65310820,4019097600,5
65310820,65293166,5
65310820,5443347713,6
65310820,4035920551,6
65310820,6353342959,6
65310820,4941849302,6
65310820,65353316,7
65310820,6734381902,7
65310820,65287857,7
65310820,8200291340,7
2724724672,3752555239,1
2724724672,8066970976,1
2724724672,8075807207,1
2724724672,7124783984,1
2724724672,6357270647,2
2724724672,5102833142,2
2724724672,6357368479,2
2724724672,6357368687,2
2724724672,6961391252,3
2724724672,4316631821,3
2724724672,258777278,3
2724724672,2232634427,3
2724724672,65357285,4
2724724672,7415581882,4
2724724672,315432053,4
2724724672,65286678,4
2724724672,6352716101,5
2724724672,65351565,5
2724724672,65308915,5
2724724672,2282789024,5
2724724672,6734155306,6
2724724672,440853820,6
2724724672,6346559854,6
2724724672,8418769069,6
2724724672,4018939446,7
2724724672,65319892,7
2724724672,7930667896,7
2724724672,65312204,7
2059530690,7415967999,1
2059530690,65293195,1
2059530690,615405911,1
2059530690,65347180,1
2059530690,4782162711,2
2059530690,4112731871,2
2059530690,65324662,2
2059530690,65314731,2
2059530690,8434001045,3
2059530690,65297465,3
2059530690,6346197524,3
2059530690,65312270,3
2059530690,3527121588,4
2059530690,3752555221,4
2059530690,6909928639,4
2059530690,65319828,4
2059530690,1241673350,5
2059530690,2819452281,5
2059530690,65311799,5
2059530690,65351006,5
2059530690,65354086,6
2059530690,2179216805,6
2059530690,6063633833,6
2059530690,8430364480,6
2059530690,559544926,7
2059530690,6940438822,7
2059530690,6541967405,7
2059530690,5429030142,7
7240842219,6381412838,1
7240842219,1243846541,1
7240842219,65308272,1
7240842219,6340636649,1
7240842219,8398353258,2
7240842219,8365823198,2
7240842219,7231544109,2
7240842219,5435466350,2
7240842219,346530015,3
7240842219,65322715,3
7240842219,65351272,3
7240842219,5296831599,3
7240842219,4941850597,4
7240842219,8976309864,4
7240842219,4900802479,4
7240842219,4027455594,4
7240842219,8491743895,5
7240842219,8893626653,5
7240842219,6329803044,5
7240842219,4691975293,5
7240842219,65295905,6
7240842219,7779139069,6
7240842219,258964518,6
7240842219,65295458,6
7240842219,2315778267,7
7240842219,65341032,7
7240842219,7530854079,7
7240842219,4207308666,7
4695984426,475423220,1
4695984426,65314717,1
4695984426,2715003875,1
4695984426,1260547144,1
4695984426,65326296,2
4695984426,8433575341,2
4695984426,65318063,2
4695984426,3763314220,2
4695984426,8395261045,3
4695984426,8366211967,3
4695984426,8441279886,3
4695984426,8984667286,3
4695984426,4702555307,4
4695984426,1677788981,4
4695984426,267455446,4
4695984426,1991825894,4
4695984426,6353341899,5
4695984426,65327150,5
4695984426,65314258,5
4695984426,5443322851,5
4695984426,313888052,6
4695984426,7047807971,6
4695984426,1469069042,6
4695984426,8354137950,6
4695984426,4719866636,7
4695984426,65336082,7
4695984426,7209258472,7
4695984426,6925011585,7
65287660,332786644,1
65287660,5431134408,1
65287660,258910918,1
65287660,65302772,1
65287660,65349668,2
65287660,2340056160,2
65287660,65336127,2
65287660,65287265,2
65287660,4828619348,3
65287660,7112623968,3
65287660,65302760,3
65287660,8382377456,3
65287660,276546678,4
65287660,65292558,4
65287660,65307186,4
65287660,8373348944,4
65287660,65317572,5
65287660,3617647700,5
65287660,65306825,5
65287660,65336101,5
65287660,754350981,6
65287660,6356992406,6
65287660,65334833,6
65287660,8865870145,6
65287660,7108550929,7
65287660,65314673,7
65287660,6355820512,7
65287660,65317524,7
1260252538,65289010,1
1260252538,8629985865,1
1260252538,6252543999,1
1260252538,8629985867,1
1260252538,4763953290,2
1260252538,6339000560,2
1260252538,5296804075,2
1260252538,8127905891,2
1260252538,8436755228,3
1260252538,5429620654,3
1260252538,65338334,3
1260252538,5723176756,3
1260252538,5432252828,4
1260252538,315430252,4
1260252538,65326728,4
1260252538,1723739205,4
1260252538,65314685,5
1260252538,7231121727,5
1260252538,5318541595,5
1260252538,1241673274,5
1260252538,65310894,6
1260252538,5427285925,6
1260252538,6635895618,6
1260252538,1606434284,6
1260252538,8419914479,7
1260252538,3834659904,7
1260252538,3989403024,7
1260252538,65318503,7
65320869,612031523,1
65320869,7231449990,1
65320869,7231498247,1
65320869,7231543987,1
65320869,65305835,2
65320869,6929291061,2
65320869,4406692044,2
65320869,7231498215,2
65320869,65357250,3
65320869,7278332455,3
65320869,7589119217,3
65320869,65304898,3
65320869,65328178,4
65320869,6064519426,4
65320869,8455177957,4
65320869,2701110273,4
65320869,65302214,5
65320869,6386555583,5
65320869,8221335031,5
65320869,1469069164,5
65320869,1993141040,6
65320869,6346197596,6
65320869,6329844868,6
65320869,300722834,6
65320869,3965017738,7
65320869,65313061,7
65320869,65323826,7
65320869,6346554868,7
4681210242,65345007,1
4681210242,5433789621,1
4681210242,999546848,1
4681210242,5359942574,1
4681210242,2992158524,2
4681210242,1707682805,2
4681210242,6353362547,2
4681210242,4034126940,2
4681210242,1837300099,3
4681210242,8147902303,3
4681210242,6468793647,3
4681210242,6483156107,3
4681210242,65326234,4
4681210242,5040161964,4
4681210242,6356884352,4
4681210242,4202269442,4
4681210242,8436755349,5
4681210242,4264097423,5
4681210242,65340956,5
4681210242,4785385141,5
4681210242,5433624596,6
4681210242,5438558021,6
4681210242,6635895617,6
4681210242,5341695547,6
4681210242,3112173507,7
4681210242,6670494599,7
4681210242,65299426,7
4681210242,8905549628,7
4021327378,2179343942,1
4021327378,6704402849,1
4021327378,4420101125,1
4021327378,5066262226,1
4021327378,6353362529,2
4021327378,615144395,2
4021327378,258916786,2
4021327378,5431097663,2
4021327378,1819433380,3
4021327378,4900937591,3
4021327378,65354844,3
4021327378,6353127832,3
4021327378,6392167817,4
4021327378,4417157236,4
4021327378,65330010,4
4021327378,1721494267,4
4021327378,6582463893,5
4021327378,638574248,5
4021327378,552869715,5
4021327378,6582463901,5
4021327378,8221335090,6
4021327378,7935293757,6
4021327378,1689193742,6
4021327378,65286358,6
4021327378,271820679,7
4021327378,8069941411,7
4021327378,65307724,7
4021327378,7964567411,7
5449464503,65310197,1
5449464503,5443111093,1
5449464503,5437876923,1
5449464503,65290232,1
5449464503,5438558052,2
5449464503,7588737698,2
5449464503,4100262326,2
5449464503,65306931,2
5449464503,65346569,3
5449464503,1677788928,3
5449464503,7233579826,3
5449464503,5443322888,3
5449464503,8436004808,4
5449464503,4019009263,4
5449464503,8416796884,4
5449464503,65287076,4
5449464503,1614214730,5
5449464503,8373635645,5
5449464503,4036064373,5
5449464503,752206924,5
5449464503,8451935684,6
5449464503,5440881191,6
5449464503,829662057,6
5449464503,65320588,6
5449464503,4087559509,7
5449464503,3951020294,7
5449464503,4690222127,7
5449464503,999546369,7
